epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,56.9588,1.70621,2.25386,1.59989,0.52383,0.32703,0.44535,0.2004,1.8305,2.40275,1.75371,0.000328358,0.000328358,0.0674925
2,112.312,1.67032,1.69984,1.60737,0.58196,0.76667,0.772,0.38577,1.66421,1.48253,1.55163,0.000334154,0.000334154,0.034165
